"game_id","date","Team","Opponent","Team_Score","Opponent_Score","Location","ADJO","ADJD","EFF","EFG_pct","TO_Pct","OR_Pct","FTR_Pct","ThreePointer_Pct","opp_ADJO","opp_ADJD","Opp_EFF","Opp_EFG_Pct","Opp_TO_Pct","Opp_OR_Pct","Opp_FTR_Pct","Opp_ThreePointer_Pct"
"MercyhurstCalifornia11-27",2024-11-27,"Mercyhurst","California",55,81,"A",87.8,114.9,84.5,40.6,16.9,20,30.2,23.08,111.2,97.6,124.5,65.1,21.5,37,34,52.38
"MercyhurstColumbia11-16",2024-11-16,"Mercyhurst","Columbia",63,77,"A",92.5,117.8,99.4,49,15.8,18.8,35.3,40,111.3,110.8,121.5,61.6,18.9,39.3,23.2,45
"MercyhurstFairleigh Dickinson2-1",2025-02-01,"Mercyhurst","Fairleigh Dickinson",67,60,"A",100.6,98.7,103.8,49,15.5,20.6,40.4,38.89,85,115.7,93,51,23.2,23.1,31.2,25
"MercyhurstGeorge Washington11-4",2024-11-04,"Mercyhurst","George Washington",59,76,"A",101.7,108.3,90.5,42.9,20,30.6,23.2,35.29,100.9,108,116.6,49.1,18.4,45.5,64.2,17.39
"MercyhurstKent St.12-15",2024-12-15,"Mercyhurst","Kent St.",57,82,"A",100.6,130.8,87.5,50,23,17.9,11.5,33.33,113.1,100.2,125.9,53.4,13.8,45.2,40.7,35
"MercyhurstLIU1-20",2025-01-20,"Mercyhurst","LIU",63,72,"A",90.7,113.4,88.3,42.9,22.4,22.9,30.4,42.11,92.8,98,101,56.9,28,32.1,35.3,44.44
"MercyhurstLe Moyne1-12",2025-01-12,"Mercyhurst","Le Moyne",63,79,"A",89.2,130.2,99.3,47.3,12.6,19.4,25,36.84,115.2,109.3,124.5,59.2,18.9,42.9,61.2,31.58
"MercyhurstMorgan St.11-6",2024-11-06,"Mercyhurst","Morgan St.",78,73,"A",99.7,109.8,112,48.3,21.5,41.7,42.4,29.41,98.3,122,104.8,51.9,25.8,46.7,45.3,37.5
"MercyhurstSacramento St.11-30",2024-11-30,"Mercyhurst","Sacramento St.",66,60,"A",103.8,105.9,106.4,57.4,22.6,21.4,34,40,86.3,121.1,96.7,48.9,24.2,32.3,42.6,36.36
"MercyhurstSaint Francis1-10",2025-01-10,"Mercyhurst","Saint Francis",59,73,"A",95.4,123.9,96.8,43.1,11.5,26.3,20.7,32,107.5,110.6,119.8,64,21.3,32,26,38.1
"MercyhurstSan Francisco12-1",2024-12-01,"Mercyhurst","San Francisco",59,87,"A",107.5,116.2,90,52.8,19.8,11.1,5.7,46.15,113.3,110.3,132.7,63.6,15.2,41.9,56.4,33.33
"MercyhurstWagner1-18",2025-01-18,"Mercyhurst","Wagner",69,65,"A",107.4,119.4,112.6,56.1,17.9,16.7,65.9,40,99.3,122.7,106,46.5,24.5,37,67.4,26.67
"MercyhurstWest Virginia12-22",2024-12-22,"Mercyhurst","West Virginia",46,67,"A",84,95,70.7,33,24.6,28.2,26.4,29.41,92.9,80.4,102.9,52.9,18.4,25,34.6,26.32
"MerrimackButler11-22",2024-11-22,"Merrimack","Butler",39,78,"A",78.3,106.2,63.9,32.5,11.5,14,12.3,14.29,120,82.3,127.8,54.9,14.7,45.2,60.8,40
"MerrimackCanisius12-6",2024-12-06,"Merrimack","Canisius",60,52,"A",76.9,86,90.8,36.1,7.6,20.5,51.9,28,85.6,94.3,78.7,34.4,19.7,31.7,12.5,19.35
"MerrimackFairfield1-25",2025-01-25,"Merrimack","Fairfield",75,54,"A",106.1,84.2,115.5,62.7,15.4,21.4,16.4,44.83,84.1,127.2,83.1,36.7,21.6,33.3,23.3,18.18
"MerrimackNiagara12-8",2024-12-08,"Merrimack","Niagara",80,62,"A",134.2,115.5,142.7,64.2,5.4,29.2,24.5,40,114.9,154.4,110.6,45.8,12.5,30,47.9,23.53
"MerrimackQuinnipiac1-16",2025-01-16,"Merrimack","Quinnipiac",76,81,"A",108.4,119.8,106.3,52.4,7,16.7,27,43.48,120.5,111.9,113.2,51.5,18.2,44.1,32.3,31.82
"MerrimackRider2-2",2025-02-02,"Merrimack","Rider",66,64,"A",96.7,106.1,103.2,46.7,6.3,20.6,21.7,19.05,105,110.4,100.1,50.9,26.6,37,18.9,46.15
"MerrimackRutgers11-20",2024-11-20,"Merrimack","Rutgers",63,74,"A",97.4,101.7,93.2,43.8,13.3,21.1,10.9,16.67,113.9,100.4,109.4,47.5,16.3,38.5,38.3,41.18
"MerrimackSacred Heart1-10",2025-01-10,"Merrimack","Sacred Heart",66,65,"A",95.6,91.8,96.5,51.8,17.5,14.7,21.8,39.29,94.8,108.4,95,46,23.4,42.5,27.4,21.74
"MerrimackSaint Mary's12-19",2024-12-19,"Merrimack","Saint Mary's",68,73,"A",125.6,109.6,112.5,62,18.2,12,12,57.14,127.1,119.9,120.8,50,18.2,53.1,33.3,41.67
"MerrimackSaint Peter's1-23",2025-01-23,"Merrimack","Saint Peter's",48,37,"A",77.8,77.9,82,41,18.8,21.9,18,26.32,71.9,82.1,63.2,28.4,27.3,45.2,13.8,20.83
"MerrimackStanford12-17",2024-12-17,"Merrimack","Stanford",68,74,"A",102.7,104.4,101.1,50,16.3,15.6,30.9,28,117.5,105.9,110,54.5,16.3,29.7,35.7,47.83
"MerrimackTroy11-29",2024-11-29,"Merrimack","Troy",72,68,"A",120.2,104.3,113.3,69.4,22,13,12.2,56,110.8,122.8,107,51,22,36.4,62.5,26.32
"MerrimackUMass Lowell11-25",2024-11-25,"Merrimack","UMass Lowell",74,81,"A",96.5,103.5,100.8,49.2,10.9,20,19.7,33.33,111.1,112.6,110.3,48.3,19.1,34.2,56.9,44.44
"MerrimackUTSA11-27",2024-11-27,"Merrimack","UTSA",74,76,"N",94.1,98.6,98.1,46.3,19.9,27,59.3,23.53,105.8,105,100.8,47.1,26.5,47.7,22.9,32.26
"MerrimackVCU11-13",2024-11-13,"Merrimack","VCU",42,63,"A",66.7,82.5,59.1,29.1,30.9,14.7,55.8,5.26,91.7,64.1,88.6,43,23.9,26.5,54,20.83
"Miami FLBoston College1-1",2025-01-01,"Miami FL","Boston College",68,78,"A",96.7,98.2,93.2,42.8,15.1,30.2,20.3,21.74,91,94.6,106.8,50.9,19.2,32.3,46.4,38.46
"Miami FLCalifornia1-25",2025-01-25,"Miami FL","California",94,98,"A",119.6,119.9,120.5,55.9,7.7,18.4,30.9,51.85,113.7,114.5,125.6,56.3,11.5,27,57.1,32.14
"Miami FLDuke1-14",2025-01-14,"Miami FL","Duke",54,89,"A",106.6,117.2,85.5,44.1,12.7,13.9,3.4,30,124.3,84.5,141,68.5,15.8,41.4,11.3,53.12
"Miami FLOklahoma St.11-22",2024-11-22,"Miami FL","Oklahoma St.",74,80,"N",111.6,127.8,112.2,50,19.7,39.4,36.2,25,115.9,100.3,121.3,56.1,12.1,33.3,36.8,45.45
"Miami FLStanford1-22",2025-01-22,"Miami FL","Stanford",51,88,"A",80.7,110.5,72.2,36.8,21.2,22.5,28.1,13.33,108,73.4,124.6,60.8,15.6,32.4,18.5,37.93
"Miami FLTennessee12-10",2024-12-10,"Miami FL","Tennessee",62,75,"N",111.5,103,91.6,45.9,20.7,26.8,16.4,24.24,101.3,86.3,110.9,57.7,16.3,18.5,34.6,40
"Miami FLVCU11-24",2024-11-24,"Miami FL","VCU",70,77,"N",119.1,117.4,110.1,45,14.2,36.8,31.7,26.09,113.3,101,121.1,60,17.3,33.3,27.3,35.71
"Miami FLVirginia Tech1-4",2025-01-04,"Miami FL","Virginia Tech",85,86,"A",128.6,120.8,126.7,66.1,16.4,28,30.4,47.06,114.7,121.8,128.2,61.9,16.4,40.7,25.4,45
"Miami OHAkron1-25",2025-01-25,"Miami OH","Akron",75,102,"A",100.7,128.5,99.2,53.3,19.8,17.1,25,32,131.4,96.3,135,66.9,17.2,40,29.2,44.12
"Miami OHAppalachian St.11-4",2024-11-04,"Miami OH","Appalachian St.",77,63,"A",112.2,93.3,107.6,55.1,19.6,25,22,44,88.2,102.7,88,48.1,26.5,27,39.6,28.12
"Miami OHBall St.1-7",2025-01-07,"Miami OH","Ball St.",80,72,"A",107.2,102.9,115.2,60.7,10.1,6.9,28.6,30,100.4,113.2,103.7,48.1,18.7,29.4,56.6,23.81
"Miami OHIndiana12-6",2024-12-06,"Miami OH","Indiana",57,76,"A",94.4,102.5,84.9,39.2,11.9,24.5,16.9,34.38,106.2,86.6,113.2,59.6,23.8,34.6,36.5,33.33
"Miami OHKent St.1-18",2025-01-18,"Miami OH","Kent St.",70,61,"A",117.9,103.2,108.5,57.4,23.2,29.2,42.6,33.33,93.2,104.9,94.5,41.7,7.7,25,30,13.79
"Miami OHMichigan11-18",2024-11-18,"Miami OH","Michigan",67,94,"A",109.6,108.8,91.8,48.5,17.8,20.5,12.3,34.38,118.6,96.1,128.8,70,24.7,46.4,25,48.28
"Miami OHNorthern Illinois1-14",2025-01-14,"Miami OH","Northern Illinois",84,69,"A",110.3,111.4,118,60.8,26.7,44.4,51,45.45,95.6,114.1,96.9,48.3,22.5,28.9,28.8,33.33
"Miami OHSiena11-25",2024-11-25,"Miami OH","Siena",70,58,"N",101.3,92,105.1,52.7,19.5,33.3,30.9,33.33,84.5,102.9,87.1,43.5,19.5,20.6,27.8,31.03
"Miami OHVermont12-18",2024-12-18,"Miami OH","Vermont",67,75,"A",98.4,121.1,96.5,49.1,15.8,15.6,24.1,6.67,105.7,93.5,108,54.8,17.3,4.3,76.2,30
"Michigan St.Minnesota12-4",2024-12-04,"Michigan St.","Minnesota",90,72,"A",147.9,107,140.2,62.7,14,41.4,47.3,50,126.1,127.7,112.1,51.7,10.9,27,28.8,32.14
"Michigan St.North Carolina11-27",2024-11-27,"Michigan St.","North Carolina",94,91,"N",128.5,102.6,117.7,57.4,15,25,50.8,25,126.5,108.4,114,58.6,13.8,14.7,32.8,47.83
"Michigan St.Northwestern1-12",2025-01-12,"Michigan St.","Northwestern",78,68,"A",127.2,89,113.3,53.7,16,38.5,50,50,107,106.6,98.8,39.8,17.4,34.1,45.8,20
"Michigan St.Oakland12-17",2024-12-17,"Michigan St.","Oakland",77,58,"N",114.6,95.4,121.3,48.3,18.9,55.6,38.3,35.29,109.3,104.9,91.3,38.9,12.6,32.6,27,35.48
"Michigan St.Ohio St.1-3",2025-01-03,"Michigan St.","Ohio St.",69,62,"A",111.8,81.3,100,46.4,23.2,40,40,16.67,100.5,91.4,89.8,42.5,23.2,40.5,26.7,25.93
"Michigan St.Rutgers1-25",2025-01-25,"Michigan St.","Rutgers",81,74,"A",118.5,94.5,112.3,52.7,20.8,34.5,46.4,26.32,114.6,102.9,102.6,40.4,8.3,30.6,36.8,30
"Michigan St.USC2-1",2025-02-01,"Michigan St.","USC",64,70,"A",101.1,95.7,94.8,46.5,19.3,32.4,33.3,33.33,118.3,84.9,103.7,48.2,16.3,30.3,33.3,31.82
"MichiganMinnesota1-16",2025-01-16,"Michigan","Minnesota",81,84,"A",125,112.5,116,54,18.6,38.5,32.3,50,129.8,106.9,120.3,51.4,8.6,34.1,17.8,31.03
"MichiganOklahoma12-18",2024-12-18,"Michigan","Oklahoma",86,87,"N",130.3,109.4,123.1,50,14.3,44.7,40.6,14.29,137.1,111.2,124.5,57.9,18.6,35.5,42.1,48
"MichiganPurdue1-24",2025-01-24,"Michigan","Purdue",64,91,"A",97.7,110,89.5,42.6,30.8,37.1,38.9,20.69,142.5,78.9,127.3,62.1,8.4,26.7,33.9,37.5
"MichiganRutgers2-1",2025-02-01,"Michigan","Rutgers",66,63,"A",101.5,83.4,95.5,55.4,24.6,18.5,45.7,35,99.2,87.3,91.2,40.3,17.4,32.6,19.4,27.78
"MichiganUCLA1-7",2025-01-07,"Michigan","UCLA",94,75,"A",146.5,95.9,130.4,76,22.2,23.8,40.4,53.57,117,115.8,104.1,43.3,8.3,26.8,56.7,10
"MichiganUSC1-4",2025-01-04,"Michigan","USC",85,74,"A",127,95.2,118.5,61.8,19.5,28.6,38.2,41.67,115.3,105.6,103.2,48.4,16.7,32.4,35.5,33.33
"MichiganVirginia Tech11-25",2024-11-25,"Michigan","Virginia Tech",75,63,"N",102.4,90.7,107.2,48.4,21.4,42.5,32.3,29.41,105.3,91.7,90.1,37.9,27.2,46.2,41.4,23.53
"MichiganWake Forest11-10",2024-11-10,"Michigan","Wake Forest",70,72,"N",115.4,103.9,102.1,50.9,23.3,31.2,26.3,30.3,115,92.7,105,51.8,19,32.4,33.9,30
"MichiganWisconsin12-3",2024-12-03,"Michigan","Wisconsin",67,64,"A",106.6,81.8,99.3,44.1,17.8,33.3,35.6,24,106.4,88,94.8,39.1,14.8,34.8,29.7,22.22
"MichiganXavier11-27",2024-11-27,"Michigan","Xavier",78,53,"N",113.5,73.5,109.9,58.2,14.1,20,23,50,87.9,94.3,74.7,41.4,26.8,25.6,15.5,34.78
"Middle TennesseeAbilene Christian11-9",2024-11-09,"Middle Tennessee","Abilene Christian",79,56,"A",113,88.9,110.9,56.7,21,31.2,23.3,35.29,83,107.7,78.6,40.8,26.7,26.5,51,14.29
"Middle TennesseeBelmont12-7",2024-12-07,"Middle Tennessee","Belmont",79,82,"A",102.3,106.1,108.5,53,19.2,34.3,18.2,38.46,116.9,106.1,112.6,46.6,11,40.4,28.8,31.58
"Middle TennesseeFIU1-2",2025-01-02,"Middle Tennessee","FIU",73,69,"A",101.6,103.7,100.2,50.9,19.2,24.2,40.4,31.58,98.7,97.7,94.7,56.1,27.4,27.6,10.5,40
"Middle TennesseeLiberty1-4",2025-01-04,"Middle Tennessee","Liberty",63,73,"A",99.9,106.3,93.4,42.4,14.8,34.1,16.7,26.09,113.3,90.2,108.2,51.6,14.8,26.3,15.6,38.46
"Middle TennesseeLouisiana Tech1-25",2025-01-25,"Middle Tennessee","Louisiana Tech",69,75,"A",104.8,102.5,100,49.2,10.1,17.9,15.6,28,108.2,102.2,108.7,52,23.2,36.7,54.9,29.41
"Middle TennesseeOhio11-21",2024-11-21,"Middle Tennessee","Ohio",83,81,"N",99.8,100.1,101.2,48.4,24.4,39,50,35.29,103.4,98.3,98.8,44.8,15.9,28.9,43.3,20.69
"Middle TennesseeSam Houston St.1-23",2025-01-23,"Middle Tennessee","Sam Houston St.",77,75,"A",120.3,116.2,124,57.9,9.7,25.8,24.6,46.15,123.3,123.5,120.8,51.7,16.1,40,31,45.45
"Middle TennesseeSouth Florida11-22",2024-11-22,"Middle Tennessee","South Florida",95,88,"N",137.6,123.3,134.9,67.8,17,37.9,35.6,52.17,125.8,135.9,125,60.4,18.5,29.6,50.9,38.46
"Middle TennesseeTennessee12-23",2024-12-23,"Middle Tennessee","Tennessee",64,82,"A",118.9,102.1,91.1,48.3,15.7,15.8,23.7,30,113.8,95.9,116.7,57.1,15.7,25.8,41.1,45.45
"Middle TennesseeUAB12-1",2024-12-01,"Middle Tennessee","UAB",76,69,"A",110.9,87.7,110.3,46.7,11.6,29.7,39.3,29.17,99.8,112.2,100.1,40,11.6,40.8,31.4,18.18
"MilwaukeeDetroit Mercy1-4",2025-01-04,"Milwaukee","Detroit Mercy",64,56,"A",89.9,92.2,92.1,33.1,21.6,47.9,41.5,12.5,82.5,91.9,80.6,41.7,24.5,23.5,24.1,22.73
"MilwaukeeDuquesne11-19",2024-11-19,"Milwaukee","Duquesne",80,74,"A",123.6,105.4,115.8,58.7,20.3,35.5,57.7,35,106.9,118.2,107.1,49.2,15.9,32.5,38.3,29.03
"MilwaukeeGreen Bay12-11",2024-12-11,"Milwaukee","Green Bay",88,67,"A",114.3,103.6,126.4,58,21.6,57.9,21.7,41.38,99.5,125.4,96.3,50,21.6,20,32.1,29.17
"MilwaukeeLongwood11-13",2024-11-13,"Milwaukee","Longwood",62,76,"A",76.7,91.3,76.8,39.1,24.8,27.7,31.2,16.67,94,78.6,94.1,42.9,22.3,27.9,71.4,25
"MilwaukeeNorthern Iowa11-7",2024-11-07,"Milwaukee","Northern Iowa",68,87,"A",100.9,121.7,100,41.9,13.2,35,35.5,35.29,129.6,100.5,127.9,71.7,19.1,20,30.2,50
"MilwaukeeNorthern Kentucky1-24",2025-01-24,"Milwaukee","Northern Kentucky",79,59,"A",118.6,96.4,119,65.7,27.1,47.8,37.3,50,90.1,119.8,88.9,45.5,19.6,26.7,17.9,14.29
"MilwaukeeOakland1-2",2025-01-02,"Milwaukee","Oakland",49,65,"A",80.1,103.4,79.9,40.9,24.4,34.3,12.7,27.78,106.4,81.2,105.9,45.2,17.9,39.4,46.2,17.65
"MilwaukeePurdue Fort Wayne1-8",2025-01-08,"Milwaukee","Purdue Fort Wayne",73,78,"A",89.6,92.9,93,42.9,19.1,33.3,27.1,30,100.4,93.8,99.4,49.2,12.7,11.1,34.4,30.77
"MilwaukeeSouthern Miss11-30",2024-11-30,"Milwaukee","Southern Miss",65,66,"A",104.1,108.5,101.7,52.8,26.6,45.2,31.5,18.75,102.3,104.8,103.3,48.3,18.8,35.1,20.7,43.48
"MilwaukeeUCF11-27",2024-11-27,"Milwaukee","UCF",76,84,"A",113.4,103.1,105.4,52.3,20.8,36.8,21.5,36.36,116.1,107.9,116.5,56.3,11.1,20.6,25.4,45.83
"MilwaukeeWright St.1-22",2025-01-22,"Milwaukee","Wright St.",95,79,"A",129.9,111.4,135.4,57.9,12.8,41.2,42.9,45.83,116.4,134.2,112.6,58,18.5,31.2,39.3,42.86
"MinnesotaIndiana12-9",2024-12-09,"Minnesota","Indiana",67,82,"A",105.4,111.1,97.9,49.1,17.5,20.7,27.3,18.18,123.6,95.5,119.8,60.4,20.5,42.9,54.7,28.57
"MinnesotaIowa1-21",2025-01-21,"Minnesota","Iowa",72,67,"A",112.1,85.9,108.2,47.4,16.5,33.3,41.4,29.17,100.7,108.6,100.7,48.4,10.5,25.7,19.7,14.29
"MinnesotaMaryland1-13",2025-01-13,"Minnesota","Maryland",71,77,"A",115.7,93,99.8,49.1,22.5,25,43.4,47.06,109.1,99.7,108.2,52.7,14.1,18.2,43.6,31.58
"MinnesotaMichigan St.1-28",2025-01-28,"Minnesota","Michigan St.",51,73,"A",97.3,105.7,83.7,47.1,19.7,15.6,9.8,35.29,122.5,82.6,119.8,51.8,14.8,43.3,35.7,32
"MinnesotaWake Forest11-29",2024-11-29,"Minnesota","Wake Forest",51,57,"N",95.3,92.3,83.8,44.1,18.1,21.6,29.4,16.67,95.5,82.9,93.7,40.6,21.4,40.6,30.2,6.67
"MinnesotaWichita St.11-28",2024-11-28,"Minnesota","Wichita St.",66,68,"N",91.4,94.7,91.8,43.8,16.7,32.5,26.2,13.04,98.6,88.8,94.6,48.3,16.7,21.9,23.3,28.57
"MinnesotaWisconsin1-10",2025-01-10,"Minnesota","Wisconsin",59,80,"A",106.4,97.9,90.4,44.7,23,33.3,22.8,36.84,119.1,95.1,122.5,53.5,12.3,32.4,42.1,39.29
"Mississippi St.Auburn1-14",2025-01-14,"Mississippi St.","Auburn",66,88,"A",107.2,98.1,93,37.3,22.5,46.5,42.9,12.5,131.9,84.2,124,63.3,14.1,24.1,25,41.67
"Mississippi St.Memphis12-21",2024-12-21,"Mississippi St.","Memphis",79,66,"A",126.1,82.1,109.6,51.4,22.2,47.5,14.3,37.04,93.4,102.6,91.6,43.4,25,28.9,49.1,29.63
"Mississippi St.SMU11-22",2024-11-22,"Mississippi St.","SMU",84,79,"A",125.5,103.6,119.1,47.8,9.9,37.2,36.8,34.62,122.4,105.1,112,59.6,18.4,22.2,72.3,34.78
"Mississippi St.South Carolina1-25",2025-01-25,"Mississippi St.","South Carolina",65,60,"A",103.4,81,92,47.3,24.1,27.3,32.7,23.08,88.1,85.1,84.9,32.8,26.9,50,50,20
"Mississippi St.Tennessee1-21",2025-01-21,"Mississippi St.","Tennessee",56,68,"A",108.9,104.1,91.1,42.9,17.9,28.6,21.4,30.3,121,79.7,110.7,50.9,16.3,34.4,23.6,35.71
"Mississippi St.UNLV11-28",2024-11-28,"Mississippi St.","UNLV",80,58,"N",123.3,85.1,120.6,52.2,15.1,43.2,26.9,37.5,95.1,107,87.4,52.1,22.6,12.9,31.2,40
"Mississippi St.Utah11-17",2024-11-17,"Mississippi St.","Utah",78,73,"N",111.7,100.3,108.1,40.3,9.7,35.4,49.3,24,111.6,94.4,101.2,52.4,18,26.3,22.6,32.14
"Mississippi St.Vanderbilt1-7",2025-01-07,"Mississippi St.","Vanderbilt",76,64,"A",122.8,85.2,112.2,52.6,16.2,31.2,33.3,37.5,99.8,102,94.4,39.5,19.2,38.1,32.3,19.23
"Mississippi Valley St.Alabama A&M1-6",2025-01-06,"Mississippi Valley St.","Alabama A&M",67,79,"A",87,122.8,94,46.6,16.8,22.2,30.5,30.43,94.3,118.1,110.8,50.8,25.2,53.8,25.8,25.93
"Mississippi Valley St.Alabama St.1-4",2025-01-04,"Mississippi Valley St.","Alabama St.",55,84,"A",85.5,128.3,85,36.8,24.7,41.7,26.3,12.5,105.4,114.2,129.8,57.1,12.4,38.7,46.4,44.44
"Mississippi Valley St.Arkansas Pine Bluff2-1",2025-02-01,"Mississippi Valley St.","Arkansas Pine Bluff",79,76,"A",100.6,117.6,115.3,57.4,17.5,30.8,70.2,40,92.9,147.3,110.9,49.2,11.7,33.3,40.6,22.73
"Mississippi Valley St.BYU11-23",2024-11-23,"Mississippi Valley St.","BYU",43,87,"A",81.5,115.2,68.9,40,27.2,16.7,22.2,20,113.3,94.4,139.5,62.9,14.4,41.9,32.8,34.38
"Mississippi Valley St.Bethune Cookman1-18",2025-01-18,"Mississippi Valley St.","Bethune Cookman",58,83,"A",89.4,136.9,87.2,47.1,22.5,24.2,30.8,18.75,106,109.6,124.7,65.7,16.5,25.8,37,50
"Mississippi Valley St.Florida A&M1-20",2025-01-20,"Mississippi Valley St.","Florida A&M",53,83,"A",77.1,125.9,78.1,41.1,31,29.4,53.3,33.33,99.3,105.2,122.4,55.5,20.6,46.9,54.5,39.13
"Mississippi Valley St.Iowa St.11-4",2024-11-04,"Mississippi Valley St.","Iowa St.",44,83,"A",73.1,96.6,59.5,38.2,32.4,18.2,21.6,8.33,91.8,79.9,112.2,51.7,16.2,31.4,49.2,23.81
"Mississippi Valley St.Kansas St.11-19",2024-11-19,"Mississippi Valley St.","Kansas St.",56,74,"A",92.3,101.2,84.4,45.3,25.6,22.6,15.1,42.11,93.3,108.6,111.6,38.3,15.1,50,42.2,13.04
"Mississippi Valley St.LSU12-29",2024-12-29,"Mississippi Valley St.","LSU",45,110,"A",75.6,144,63.6,37.3,24,11.4,7.3,31.25,126.7,87.6,155.4,74.3,8.5,35.7,17.1,38.71
"Mississippi Valley St.Liberty12-7",2024-12-07,"Mississippi Valley St.","Liberty",52,89,"A",90.9,127.8,79.6,43.8,26,22.6,31.2,18.18,113.1,104.2,136.3,71.2,15.3,23.1,38.5,48.48
"Mississippi Valley St.Missouri11-14",2024-11-14,"Mississippi Valley St.","Missouri",39,111,"A",75.4,130.2,57.5,28.1,33.9,31.4,31.2,10,129.3,86.3,163.5,68.5,7.4,51.4,53.8,48.39
"Mississippi Valley St.North Texas12-18",2024-12-18,"Mississippi Valley St.","North Texas",42,83,"A",87.2,124,69.7,36.2,31.5,22.2,40,25,109,99.4,137.7,72.3,18.2,42.1,44.7,42.11
"Mississippi Valley St.Texas11-16",2024-11-16,"Mississippi Valley St.","Texas",43,89,"A",89.9,110.4,67,34.3,21.8,15.2,25.5,9.09,105.6,102.6,138.8,70,10.9,33.3,80,35.71
"Mississippi Valley St.Tulsa12-21",2024-12-21,"Mississippi Valley St.","Tulsa",48,93,"A",74.1,131.5,68,35,14.2,11.6,18.3,28.57,106.9,93.1,131.8,60.5,15.6,43.8,40.3,33.33
"Mississippi Valley St.UC Santa Barbara11-29",2024-11-29,"Mississippi Valley St.","UC Santa Barbara",48,81,"A",87.4,132.6,82.6,39.6,22.4,33.3,17,30.77,114.7,109.5,139.4,58.6,12,51.5,36.2,37.04
"Mississippi Valley St.Utah11-26",2024-11-26,"Mississippi Valley St.","Utah",48,94,"A",83.7,132.5,73.3,38.3,22.9,17.6,38.3,33.33,117.2,99,143.5,67.8,15.3,40,33.9,48.28
"MississippiAlabama1-14",2025-01-14,"Mississippi","Alabama",74,64,"A",105.7,72.1,97.4,42.9,9.2,20.5,22.9,28.57,97.3,88.8,84.2,47.9,27.6,12.5,55.3,25
"MississippiArkansas1-8",2025-01-08,"Mississippi","Arkansas",73,66,"A",121.6,97.7,111.7,55,7.7,18.2,56,39.13,115.5,102.7,101,41.5,9.2,21.1,40.7,21.74
"MississippiLouisville12-3",2024-12-03,"Mississippi","Louisville",86,63,"A",139.6,84.8,128,63.3,11.9,22.2,21.7,40,107.7,117.6,93.7,37.7,17.9,40.5,52.6,16.67
"MississippiMemphis12-28",2024-12-28,"Mississippi","Memphis",70,87,"A",102.8,105.8,91.7,41.7,14.4,25,31.8,25,126.3,86.9,113.9,53.3,17,34.3,50.8,36.84
"MississippiMississippi St.1-18",2025-01-18,"Mississippi","Mississippi St.",81,84,"A",115.6,102,108.8,55.3,13.4,20,21.2,37.14,129.4,99.2,112.8,51.5,20.1,47.5,43.1,33.33
"MississippiMissouri1-25",2025-01-25,"Mississippi","Missouri",75,83,"A",112.7,96.2,102,53.4,17.7,15.2,31,30,126.1,95.7,112.9,56.1,21.8,32.4,79.6,44
"MississippiPurdue11-29",2024-11-29,"Mississippi","Purdue",78,80,"N",134.5,111.8,124.3,54.9,11.2,27.8,21.3,41.67,147.2,112.7,127.5,64.6,19.1,40.7,54.2,45.45
"MississippiSouthern Miss12-14",2024-12-14,"Mississippi","Southern Miss",77,46,"N",115.1,83,120.7,56,14.1,34.2,34.5,40.62,86.7,107.6,72.1,36.7,26.6,25,30.6,17.39
"Missouri St.Bradley1-4",2025-01-04,"Missouri St.","Bradley",60,69,"A",104.6,107,97.8,43.7,13,36.4,20.6,22.58,108.4,103,112.5,56.7,26.1,36,44.4,35
"Missouri St.Butler11-4",2024-11-04,"Missouri St.","Butler",65,72,"A",100.5,96.7,96.3,44,19.3,40,14.9,32.14,102.2,101.8,106.6,54.3,28.1,44.8,59.6,45
"Missouri St.Evansville12-29",2024-12-29,"Missouri St.","Evansville",40,57,"A",72.8,94.5,64.7,30.6,21,28.6,24.1,20,84.5,72.8,92.2,46.8,19.4,17.6,42.6,36.36
"Missouri St.Illinois St.1-18",2025-01-18,"Missouri St.","Illinois St.",68,74,"A",110.5,107,109.3,59.3,19.3,16,55.8,44,112.5,117.3,119,55.8,19.3,36.4,40.4,37.04
"Missouri St.Indiana St.1-29",2025-01-29,"Missouri St.","Indiana St.",67,72,"A",103,106.4,103.2,53.8,26.2,36.7,30.2,25,104.2,111.4,110.9,51.1,23.1,46.7,68.1,32
"Missouri St.Northern Iowa1-21",2025-01-21,"Missouri St.","Northern Iowa",68,79,"A",113.6,121.2,111,64.9,21.2,18.2,21.3,50,124.2,116.9,129,54.8,8.2,28.1,55.8,43.75
"Missouri St.Oral Roberts12-1",2024-12-01,"Missouri St.","Oral Roberts",72,67,"A",100.2,107.5,114.1,64.6,27,37.5,31.2,52.63,106.2,115.8,106.2,52,15.9,17.9,38.8,36.84
"Missouri St.South Dakota St.11-26",2024-11-26,"Missouri St.","South Dakota St.",55,75,"N",87.2,109.2,83.8,38.1,18.3,29.5,27.1,40.91,111.2,87.6,114.3,58.3,19.8,29.6,25.9,35
"Missouri St.Southern Illinois1-11",2025-01-11,"Missouri St.","Southern Illinois",78,88,"A",103.9,117.4,103.5,51.7,25.2,36.8,42.4,37.93,113.6,107.8,116.8,53.1,14.6,37.8,41.5,36.84
"Missouri St.Washington St.12-14",2024-12-14,"Missouri St.","Washington St.",78,91,"A",119.1,120.4,111.9,56.2,20.1,44.4,23.4,38.46,124.5,119.2,130.5,71.6,20.1,33.3,54.9,42.86
