"game_id","date","Team","Opponent","Team_Score","Opponent_Score","Location","ADJO","ADJD","EFF","EFG_pct","TO_Pct","OR_Pct","FTR_Pct","ThreePointer_Pct","opp_ADJO","opp_ADJD","Opp_EFF","Opp_EFG_Pct","Opp_TO_Pct","Opp_OR_Pct","Opp_FTR_Pct","Opp_ThreePointer_Pct"
"MercyhurstBinghamton12-18",2024-12-18,"Mercyhurst","Binghamton",60,62,"A",92.4,103.9,94.5,43.3,17.3,21.2,34.6,18.75,88,105.4,97.6,51,15.7,16.1,41.7,31.25
"MercyhurstCalifornia11-27",2024-11-27,"Mercyhurst","California",55,81,"A",86.4,113.4,84.5,40.6,16.9,20,30.2,23.08,109.8,97.5,124.5,65.1,21.5,37,34,52.38
"MercyhurstColumbia11-16",2024-11-16,"Mercyhurst","Columbia",63,77,"A",97.5,116.8,99.4,49,15.8,18.8,35.3,40,109.9,110.7,121.5,61.6,18.9,39.3,23.2,45
"MercyhurstGeorge Washington11-4",2024-11-04,"Mercyhurst","George Washington",59,76,"A",99,109.8,90.5,42.9,20,30.6,23.2,35.29,99.7,107.9,116.6,49.1,18.4,45.5,64.2,17.39
"MercyhurstKent St.12-15",2024-12-15,"Mercyhurst","Kent St.",57,82,"A",98.9,128.2,87.5,50,23,17.9,11.5,33.33,111.7,100.1,125.9,53.4,13.8,45.2,40.7,35
"MercyhurstMorgan St.11-6",2024-11-06,"Mercyhurst","Morgan St.",78,73,"A",98.5,112,112,48.3,21.5,41.7,42.4,29.41,97,121.8,104.8,51.9,25.8,46.7,45.3,37.5
"MercyhurstSacramento St.11-30",2024-11-30,"Mercyhurst","Sacramento St.",66,60,"A",105,103.9,106.4,57.4,22.6,21.4,34,40,85.2,120.9,96.7,48.9,24.2,32.3,42.6,36.36
"MercyhurstSan Francisco12-1",2024-12-01,"Mercyhurst","San Francisco",59,87,"A",111.6,117.1,90,52.8,19.8,11.1,5.7,46.15,111.8,110.2,132.7,63.6,15.2,41.9,56.4,33.33
"MercyhurstWest Virginia12-22",2024-12-22,"Mercyhurst","West Virginia",46,67,"A",82,93.5,70.7,33,24.6,28.2,26.4,29.41,91.7,80.3,102.9,52.9,18.4,25,34.6,26.32
"MerrimackButler11-22",2024-11-22,"Merrimack","Butler",39,78,"A",80,106.5,63.9,32.5,11.5,14,12.3,14.29,117.9,81,127.8,54.9,14.7,45.2,60.8,40
"MerrimackCanisius12-6",2024-12-06,"Merrimack","Canisius",60,52,"A",77.8,86.1,90.8,36.1,7.6,20.5,51.9,28,84.1,92.7,78.7,34.4,19.7,31.7,12.5,19.35
"MerrimackNiagara12-8",2024-12-08,"Merrimack","Niagara",80,62,"A",132.8,113,142.7,64.2,5.4,29.2,24.5,40,112.9,151.8,110.6,45.8,12.5,30,47.9,23.53
"MerrimackRutgers11-20",2024-11-20,"Merrimack","Rutgers",63,74,"A",96.5,101,93.2,43.8,13.3,21.1,10.9,16.67,111.9,98.7,109.4,47.5,16.3,38.5,38.3,41.18
"MerrimackSaint Mary's12-19",2024-12-19,"Merrimack","Saint Mary's",68,73,"A",119.2,111.5,112.5,62,18.2,12,12,57.14,124.8,117.9,120.8,50,18.2,53.1,33.3,41.67
"MerrimackStanford12-17",2024-12-17,"Merrimack","Stanford",68,74,"A",102,104.8,101.1,50,16.3,15.6,30.9,28,115.4,104.1,110,54.5,16.3,29.7,35.7,47.83
"MerrimackTroy11-29",2024-11-29,"Merrimack","Troy",72,68,"A",120.4,104.9,113.3,69.4,22,13,12.2,56,108.8,120.8,107,51,22,36.4,62.5,26.32
"MerrimackUMass Lowell11-25",2024-11-25,"Merrimack","UMass Lowell",74,81,"A",100.3,102.9,100.8,49.2,10.9,20,19.7,33.33,109.1,110.8,110.3,48.3,19.1,34.2,56.9,44.44
"MerrimackUTSA11-27",2024-11-27,"Merrimack","UTSA",74,76,"N",94.6,102.2,98.1,46.3,19.9,27,59.3,23.53,103.9,103.2,100.8,47.1,26.5,47.7,22.9,32.26
"MerrimackVCU11-13",2024-11-13,"Merrimack","VCU",42,63,"A",66.6,83.9,59.1,29.1,30.9,14.7,55.8,5.26,90.1,63.1,88.6,43,23.9,26.5,54,20.83
"Miami FLOklahoma St.11-22",2024-11-22,"Miami FL","Oklahoma St.",74,80,"N",111.5,125.1,112.2,50,19.7,39.4,36.2,25,120.1,95.9,121.3,56.1,12.1,33.3,36.8,45.45
"Miami FLTennessee12-10",2024-12-10,"Miami FL","Tennessee",62,75,"N",110.2,99.8,91.6,45.9,20.7,26.8,16.4,24.24,105,82.5,110.9,57.7,16.3,18.5,34.6,40
"Miami FLVCU11-24",2024-11-24,"Miami FL","VCU",70,77,"N",118.9,119.4,110.1,45,14.2,36.8,31.7,26.09,117.4,96.6,121.1,60,17.3,33.3,27.3,35.71
"Miami OHAppalachian St.11-4",2024-11-04,"Miami OH","Appalachian St.",77,63,"A",109,95.3,107.6,55.1,19.6,25,22,44,89.9,106.4,88,48.1,26.5,27,39.6,28.12
"Miami OHIndiana12-6",2024-12-06,"Miami OH","Indiana",57,76,"A",94.3,102.1,84.9,39.2,11.9,24.5,16.9,34.38,108.3,89.7,113.2,59.6,23.8,34.6,36.5,33.33
"Miami OHMichigan11-18",2024-11-18,"Miami OH","Michigan",67,94,"A",111.4,109.3,91.8,48.5,17.8,20.5,12.3,34.38,120.9,99.6,128.8,70,24.7,46.4,25,48.28
"Miami OHSiena11-25",2024-11-25,"Miami OH","Siena",70,58,"N",102.9,92.8,105.1,52.7,19.5,33.3,30.9,33.33,86.2,106.6,87.1,43.5,19.5,20.6,27.8,31.03
"Miami OHVermont12-18",2024-12-18,"Miami OH","Vermont",67,75,"A",97.8,118.9,96.5,49.1,15.8,15.6,24.1,6.67,107.7,96.9,108,54.8,17.3,4.3,76.2,30
"Michigan St.Minnesota12-4",2024-12-04,"Michigan St.","Minnesota",90,72,"A",146.7,111.9,140.2,62.7,14,41.4,47.3,50,122.3,130.2,112.1,51.7,10.9,27,28.8,32.14
"Michigan St.North Carolina11-27",2024-11-27,"Michigan St.","North Carolina",94,91,"N",126.5,100.1,117.7,57.4,15,25,50.8,25,122.8,110.6,114,58.6,13.8,14.7,32.8,47.83
"Michigan St.Oakland12-17",2024-12-17,"Michigan St.","Oakland",77,58,"N",112.6,96.6,121.3,48.3,18.9,55.6,38.3,35.29,106.1,107,91.3,38.9,12.6,32.6,27,35.48
"MichiganOklahoma12-18",2024-12-18,"Michigan","Oklahoma",86,87,"N",129.9,110.9,123.1,50,14.3,44.7,40.6,14.29,139.3,111.7,124.5,57.9,18.6,35.5,42.1,48
"MichiganVirginia Tech11-25",2024-11-25,"Michigan","Virginia Tech",75,63,"N",103.3,93.7,107.2,48.4,21.4,42.5,32.3,29.41,107,92.2,90.1,37.9,27.2,46.2,41.4,23.53
"MichiganWake Forest11-10",2024-11-10,"Michigan","Wake Forest",70,72,"N",114.1,106.5,102.1,50.9,23.3,31.2,26.3,30.3,116.9,93.1,105,51.8,19,32.4,33.9,30
"MichiganWisconsin12-3",2024-12-03,"Michigan","Wisconsin",67,64,"A",103.8,84,99.3,44.1,17.8,33.3,35.6,24,108.1,88.4,94.8,39.1,14.8,34.8,29.7,22.22
"MichiganXavier11-27",2024-11-27,"Michigan","Xavier",78,53,"N",110.3,72.1,109.9,58.2,14.1,20,23,50,89.3,94.8,74.7,41.4,26.8,25.6,15.5,34.78
"Middle TennesseeAbilene Christian11-9",2024-11-09,"Middle Tennessee","Abilene Christian",79,56,"A",110.1,85.2,110.9,56.7,21,31.2,23.3,35.29,81.8,106.7,78.6,40.8,26.7,26.5,51,14.29
"Middle TennesseeBelmont12-7",2024-12-07,"Middle Tennessee","Belmont",79,82,"A",103,108,108.5,53,19.2,34.3,18.2,38.46,115.3,105,112.6,46.6,11,40.4,28.8,31.58
"Middle TennesseeOhio11-21",2024-11-21,"Middle Tennessee","Ohio",83,81,"N",98.8,96.7,101.2,48.4,24.4,39,50,35.29,102,97.4,98.8,44.8,15.9,28.9,43.3,20.69
"Middle TennesseeSouth Florida11-22",2024-11-22,"Middle Tennessee","South Florida",95,88,"N",136.1,120.5,134.9,67.8,17,37.9,35.6,52.17,124.1,134.6,125,60.4,18.5,29.6,50.9,38.46
"Middle TennesseeTennessee12-23",2024-12-23,"Middle Tennessee","Tennessee",64,82,"A",117.4,98.8,91.1,48.3,15.7,15.8,23.7,30,112.2,95,116.7,57.1,15.7,25.8,41.1,45.45
"Middle TennesseeUAB12-1",2024-12-01,"Middle Tennessee","UAB",76,69,"A",108.3,89.6,110.3,46.7,11.6,29.7,39.3,29.17,98.4,111.1,100.1,40,11.6,40.8,31.4,18.18
"MilwaukeeDuquesne11-19",2024-11-19,"Milwaukee","Duquesne",80,74,"A",124.2,107.5,115.8,58.7,20.3,35.5,57.7,35,102.7,113.8,107.1,49.2,15.9,32.5,38.3,29.03
"MilwaukeeGreen Bay12-11",2024-12-11,"Milwaukee","Green Bay",88,67,"A",114,99.8,126.4,58,21.6,57.9,21.7,41.38,95.6,120.8,96.3,50,21.6,20,32.1,29.17
"MilwaukeeLongwood11-13",2024-11-13,"Milwaukee","Longwood",62,76,"A",79.5,94.1,76.8,39.1,24.8,27.7,31.2,16.67,90.2,75.7,94.1,42.9,22.3,27.9,71.4,25
"MilwaukeeNorthern Iowa11-7",2024-11-07,"Milwaukee","Northern Iowa",68,87,"A",101,118.3,100,41.9,13.2,35,35.5,35.29,124.5,96.7,127.9,71.7,19.1,20,30.2,50
"MilwaukeeSouthern Miss11-30",2024-11-30,"Milwaukee","Southern Miss",65,66,"A",100.7,108,101.7,52.8,26.6,45.2,31.5,18.75,98.2,100.9,103.3,48.3,18.8,35.1,20.7,43.48
"MilwaukeeUCF11-27",2024-11-27,"Milwaukee","UCF",76,84,"A",114.5,108.1,105.4,52.3,20.8,36.8,21.5,36.36,111.5,103.9,116.5,56.3,11.1,20.6,25.4,45.83
"MinnesotaIndiana12-9",2024-12-09,"Minnesota","Indiana",67,82,"A",105.3,110.7,97.9,49.1,17.5,20.7,27.3,18.18,122.5,99.8,119.8,60.4,20.5,42.9,54.7,28.57
"MinnesotaWake Forest11-29",2024-11-29,"Minnesota","Wake Forest",51,57,"N",94.2,94.6,83.8,44.1,18.1,21.6,29.4,16.67,94.7,86.6,93.7,40.6,21.4,40.6,30.2,6.67
"MinnesotaWichita St.11-28",2024-11-28,"Minnesota","Wichita St.",66,68,"N",96,93.2,91.8,43.8,16.7,32.5,26.2,13.04,97.8,92.8,94.6,48.3,16.7,21.9,23.3,28.57
"Mississippi St.Memphis12-21",2024-12-21,"Mississippi St.","Memphis",79,66,"A",122.3,79.5,109.6,51.4,22.2,47.5,14.3,37.04,92.4,101.5,91.6,43.4,25,28.9,49.1,29.63
"Mississippi St.SMU11-22",2024-11-22,"Mississippi St.","SMU",84,79,"A",121.7,101.8,119.1,47.8,9.9,37.2,36.8,34.62,121.1,104,112,59.6,18.4,22.2,72.3,34.78
"Mississippi St.UNLV11-28",2024-11-28,"Mississippi St.","UNLV",80,58,"N",122.8,84.2,120.6,52.2,15.1,43.2,26.9,37.5,94.1,105.8,87.4,52.1,22.6,12.9,31.2,40
"Mississippi St.Utah11-17",2024-11-17,"Mississippi St.","Utah",78,73,"N",113.9,99.8,108.1,40.3,9.7,35.4,49.3,24,110.5,93.3,101.2,52.4,18,26.3,22.6,32.14
"Mississippi Valley St.BYU11-23",2024-11-23,"Mississippi Valley St.","BYU",43,87,"A",81.6,118.3,68.9,40,27.2,16.7,22.2,20,117.9,90.9,139.5,62.9,14.4,41.9,32.8,34.38
"Mississippi Valley St.Iowa St.11-4",2024-11-04,"Mississippi Valley St.","Iowa St.",44,83,"A",71.2,92.7,59.5,38.2,32.4,18.2,21.6,8.33,95.6,76.9,112.2,51.7,16.2,31.4,49.2,23.81
"Mississippi Valley St.Kansas St.11-19",2024-11-19,"Mississippi Valley St.","Kansas St.",56,74,"A",90.6,102.7,84.4,45.3,25.6,22.6,15.1,42.11,97.1,104.6,111.6,38.3,15.1,50,42.2,13.04
"Mississippi Valley St.LSU12-29",2024-12-29,"Mississippi Valley St.","LSU",45,110,"A",76.3,142.6,63.6,37.3,24,11.4,7.3,31.25,131.9,84.4,155.4,74.3,8.5,35.7,17.1,38.71
"Mississippi Valley St.Liberty12-7",2024-12-07,"Mississippi Valley St.","Liberty",52,89,"A",90.3,127.1,79.6,43.8,26,22.6,31.2,18.18,117.7,100.3,136.3,71.2,15.3,23.1,38.5,48.48
"Mississippi Valley St.Missouri11-14",2024-11-14,"Mississippi Valley St.","Missouri",39,111,"A",71.7,135.9,57.5,28.1,33.9,31.4,31.2,10,134.7,83.1,163.5,68.5,7.4,51.4,53.8,48.39
"Mississippi Valley St.North Texas12-18",2024-12-18,"Mississippi Valley St.","North Texas",42,83,"A",86.7,125.1,69.7,36.2,31.5,22.2,40,25,113.5,95.7,137.7,72.3,18.2,42.1,44.7,42.11
"Mississippi Valley St.Texas11-16",2024-11-16,"Mississippi Valley St.","Texas",43,89,"A",89.5,113,67,34.3,21.8,15.2,25.5,9.09,109.9,98.8,138.8,70,10.9,33.3,80,35.71
"Mississippi Valley St.Tulsa12-21",2024-12-21,"Mississippi Valley St.","Tulsa",48,93,"A",72.9,128.2,68,35,14.2,11.6,18.3,28.57,111.3,89.6,131.8,60.5,15.6,43.8,40.3,33.33
"Mississippi Valley St.UC Santa Barbara11-29",2024-11-29,"Mississippi Valley St.","UC Santa Barbara",48,81,"A",87,131.8,82.6,39.6,22.4,33.3,17,30.77,119.4,105.4,139.4,58.6,12,51.5,36.2,37.04
"Mississippi Valley St.Utah11-26",2024-11-26,"Mississippi Valley St.","Utah",48,94,"A",85.4,131.9,73.3,38.3,22.9,17.6,38.3,33.33,122.1,95.3,143.5,67.8,15.3,40,33.9,48.28
"MississippiLouisville12-3",2024-12-03,"Mississippi","Louisville",86,63,"A",134.7,87.5,128,63.3,11.9,22.2,21.7,40,102.1,116.2,93.7,37.7,17.9,40.5,52.6,16.67
"MississippiPurdue11-29",2024-11-29,"Mississippi","Purdue",78,80,"N",128.8,115.1,124.3,54.9,11.2,27.8,21.3,41.67,139.6,111.4,127.5,64.6,19.1,40.7,54.2,45.45
"MississippiSouthern Miss12-14",2024-12-14,"Mississippi","Southern Miss",77,46,"N",111.3,82.7,120.7,56,14.1,34.2,34.5,40.62,82.2,106.3,72.1,36.7,26.6,25,30.6,17.39
"Missouri St.Butler11-4",2024-11-04,"Missouri St.","Butler",65,72,"A",102.7,97,96.3,44,19.3,40,14.9,32.14,105.6,102.9,106.6,54.3,28.1,44.8,59.6,45
"Missouri St.Evansville12-29",2024-12-29,"Missouri St.","Evansville",40,57,"A",69.7,95.4,64.7,30.6,21,28.6,24.1,20,87.3,73.6,92.2,46.8,19.4,17.6,42.6,36.36
"Missouri St.Oral Roberts12-1",2024-12-01,"Missouri St.","Oral Roberts",72,67,"A",105,111.1,114.1,64.6,27,37.5,31.2,52.63,109.6,117.1,106.2,52,15.9,17.9,38.8,36.84
"Missouri St.South Dakota St.11-26",2024-11-26,"Missouri St.","South Dakota St.",55,75,"N",86.5,108.9,83.8,38.1,18.3,29.5,27.1,40.91,114.8,88.5,114.3,58.3,19.8,29.6,25.9,35
"Missouri St.Washington St.12-14",2024-12-14,"Missouri St.","Washington St.",78,91,"A",125.1,119.5,111.9,56.2,20.1,44.4,23.4,38.46,128.6,120.4,130.5,71.6,20.1,33.3,54.9,42.86
"MissouriMemphis11-4",2024-11-04,"Missouri","Memphis",75,83,"A",114.1,98.7,102,51.8,19,29.4,43.9,29.17,111.5,96.7,112.8,52.6,21.8,39.4,52.6,40
"MonmouthAuburn12-30",2024-12-30,"Monmouth","Auburn",58,87,"A",101,96.6,84.5,41.3,16,14.3,36.5,38.46,113.6,93.8,126.7,50,10.2,42.1,42.4,26.67
"MonmouthLehigh12-4",2024-12-04,"Monmouth","Lehigh",63,90,"A",89.6,129.3,90.9,29.7,13,34,59.3,26.32,119.4,97.5,129.9,67,17.3,24,43.4,47.83
"MonmouthMichigan St.11-4",2024-11-04,"Monmouth","Michigan St.",57,81,"A",90.4,100,78.9,34.4,20.8,25,26.2,29.63,103.1,84.6,112.2,51.6,18,42.9,44.3,16.67
"MonmouthNorthern Illinois11-12",2024-11-12,"Monmouth","Northern Illinois",66,79,"A",89.6,122.9,92.5,34.4,16.8,38.3,59,25,103,97.4,110.7,57.3,19.6,24.2,72.9,45
"MonmouthPresbyterian11-23",2024-11-23,"Monmouth","Presbyterian",61,71,"N",90.1,116.3,96.3,48.9,22.1,31,53.3,35.29,107.1,98.5,112.1,53.3,19,37.5,18.3,41.67
"MonmouthPrinceton12-10",2024-12-10,"Monmouth","Princeton",67,71,"A",103.7,102.5,102.1,45.8,15.2,20.7,58.3,42.11,99.7,108.5,108.2,57.1,19.8,25.9,46.9,33.33
"MonmouthRutgers11-15",2024-11-15,"Monmouth","Rutgers",81,98,"A",118.1,130,115.4,50,14.2,34.1,15.5,44.83,132.2,118.8,139.6,70.2,15.7,41.7,61.5,55
"MonmouthSeton Hall11-30",2024-11-30,"Monmouth","Seton Hall",63,51,"A",112.9,92.7,104.7,56,23.3,32,20,47.62,80.6,108,84.8,40.6,16.6,29.7,30.2,23.81
"MonmouthStephen F. Austin11-22",2024-11-22,"Monmouth","Stephen F. Austin",67,72,"A",111.5,114.7,98.7,52.6,20.6,28.1,15.5,29.17,96.8,105.9,106.1,57.4,29.5,46.9,37,38.1
"MonmouthTemple11-8",2024-11-08,"Monmouth","Temple",74,103,"N",103,135.8,98.9,38.8,14.7,33.3,35.8,29.63,128.8,103.9,137.7,60,8,33.3,49.2,37.04
"MonmouthWichita St.11-18",2024-11-18,"Monmouth","Wichita St.",66,70,"A",101.6,95.2,94.1,51.7,20,29.7,31,35.29,91.5,100.5,99.8,46.3,14.3,21.1,57.4,13.33
"MonmouthYoungstown St.11-21",2024-11-21,"Monmouth","Youngstown St.",62,72,"N",94.4,103.9,84.1,35,19,35.3,25.7,27.78,88.9,90.8,97.7,48.2,19,26.3,48.2,29.63
"Montana St.Denver11-17",2024-11-17,"Montana St.","Denver",78,79,"A",91.4,111,101.8,46.4,17,30.6,67.3,10,105.2,96.4,103.1,48.1,26.1,25,59.6,50
"Montana St.Nebraska Omaha12-4",2024-12-04,"Montana St.","Nebraska Omaha",76,65,"A",112.9,104.9,117.7,63,13.9,12.5,32,42.86,99.3,116,100.7,46.3,15.5,24.2,37,10.53
"Montana St.Northwestern11-19",2024-11-19,"Montana St.","Northwestern",69,72,"A",123.7,104.7,107.6,52.7,15.6,27.3,21.4,40.91,107.8,108.7,112.2,48.4,14,39.5,25,25
"Montana St.TCU12-22",2024-12-22,"Montana St.","TCU",48,82,"A",86.4,108.9,69.5,39.8,20.3,8.6,16.7,19.23,108.8,76.3,118.8,47.5,14.5,42.4,49.2,34.78
"Montana St.UC Riverside12-18",2024-12-18,"Montana St.","UC Riverside",80,83,"A",124.8,123.7,120.4,55.7,4.5,26.3,7.1,38.46,119.3,122.4,124.9,58,16.6,33.3,35.7,33.33
"Montana St.USC12-15",2024-12-15,"Montana St.","USC",63,89,"A",88.5,113.7,83.3,36.9,15.9,15.9,41,22.73,116.2,81.2,117.7,55.6,14.5,37.5,38.1,33.33
"Montana St.Wichita St.11-9",2024-11-09,"Montana St.","Wichita St.",69,89,"A",106,124.3,99.5,46.3,14.4,27.9,13.4,27.91,124.1,100,128.4,54.9,8.7,32.3,42.6,25
"Montana St.Wisconsin11-7",2024-11-07,"Montana St.","Wisconsin",67,79,"A",109.9,104.5,102.5,55.6,21.4,23.3,18.5,46.15,116.8,103,120.9,55.7,16.8,31,39.6,50
"MontanaNorthern Iowa12-16",2024-12-16,"Montana","Northern Iowa",76,104,"A",120,137.6,112.9,59.4,19.3,24,32.1,22.73,142.7,116.8,154.5,78.4,10.4,35,31,57.89
"MontanaOregon11-8",2024-11-08,"Montana","Oregon",48,79,"A",86.8,105.7,73.8,37,21.5,21.6,34,15.79,113.4,75.8,121.5,52.5,12.3,36.1,38.3,36
"MontanaSan Francisco12-21",2024-12-21,"Montana","San Francisco",67,71,"A",113.6,108.2,104.4,49.1,15.6,24.2,29.1,23.53,108.8,100.1,110.7,54.2,10.9,18.2,64.6,38.46
"MontanaSt. Thomas12-7",2024-12-07,"Montana","St. Thomas",81,88,"A",117.3,114.6,114,62.7,16.9,17.2,15.3,50,116.4,114.7,123.8,57.8,14.1,25,43.1,40.91
"MontanaTennessee11-13",2024-11-13,"Montana","Tennessee",57,92,"A",111.2,112.2,83.3,41.3,16.1,11.4,36.5,28,120.9,90.1,134.4,69.6,19,35,49,42.86
"MontanaUtah St.11-18",2024-11-18,"Montana","Utah St.",83,95,"A",121.8,116.1,111,58.1,24.1,41.7,32.3,33.33,121.1,110,127,57.8,16,35.3,62.1,45
"Morehead St.Chattanooga11-14",2024-11-14,"Morehead St.","Chattanooga",62,76,"A",87.7,100.8,87.3,46.1,19.7,17.6,49,29.41,97.2,95.7,107,50.8,14.1,24.2,24.2,27.27
"Morehead St.Cincinnati11-8",2024-11-08,"Morehead St.","Cincinnati",56,83,"A",105.6,121.5,89.8,39.3,16,30.6,32.1,28.57,122.3,97.5,133.1,65.5,6.4,20.8,27.3,37.5
"Morehead St.Cleveland St.11-29",2024-11-29,"Morehead St.","Cleveland St.",71,69,"A",110.7,101.1,103.7,62.2,27.7,22.2,75.6,38.89,89.6,115,100.7,43.4,16.1,29.4,56.6,23.53
"Morehead St.Louisville11-4",2024-11-04,"Morehead St.","Louisville",45,93,"A",71.4,107.7,60.4,26,28.2,25.5,51.9,14.29,110.6,70.6,124.7,52.8,6.7,29.8,39.4,30.56
"Morehead St.Marshall12-4",2024-12-04,"Morehead St.","Marshall",77,80,"A",108.5,121.9,111,50.8,20.2,41,44.1,42.11,111.2,113.7,115.4,53.5,11.5,23.5,45.6,26.92
"Morehead St.NJIT11-27",2024-11-27,"Morehead St.","NJIT",69,78,"N",107.3,140.6,110.5,50,14.4,42.1,39.7,38.1,114.8,119.4,124.9,55.8,19.2,41.4,44.2,43.48
"Morehead St.Ohio12-7",2024-12-07,"Morehead St.","Ohio",76,88,"A",102.7,116.6,104.1,49.2,17.8,31.6,39.3,43.48,113.9,108.9,120.6,58.9,15.1,31,29,30.43
"Morehead St.Southern Indiana12-31",2024-12-31,"Morehead St.","Southern Indiana",70,68,"A",105,107.2,106.7,52,21.3,38.9,54.9,55.56,93.5,116.9,103.7,45.5,12.2,25,44.6,23.08
"Morgan St.Bowling Green12-7",2024-12-07,"Morgan St.","Bowling Green",81,102,"A",100.7,138.4,106.2,47.2,15.7,38.1,29.2,25,117.8,112.8,133.7,65.4,10.5,28.1,23.5,39.29
"Morgan St.Buffalo11-22",2024-11-22,"Morgan St.","Buffalo",73,82,"A",103.3,124.5,105.9,52.9,21.8,39.5,2.9,47.62,100.5,118.1,119,60.9,14.5,25.8,45.5,31.25
"Morgan St.Iowa St.12-22",2024-12-22,"Morgan St.","Iowa St.",72,99,"A",112.7,112.7,97.6,49.2,17.6,27,23.8,44.44,115.1,107.5,134.3,66.9,14.9,30.8,44.1,35
"Morgan St.Longwood11-9",2024-11-09,"Morgan St.","Longwood",66,84,"A",96.5,113.4,90.9,50.9,26.2,33.3,37,8.33,98,101.5,115.7,60.2,20.7,25,67.3,33.33
"Morgan St.Minnesota12-29",2024-12-29,"Morgan St.","Minnesota",68,90,"A",108.5,138.2,104.3,43.3,9.2,31.6,31.7,36.36,121.1,111.3,138,62.5,7.7,28.1,40,44.83
"Morgan St.North Carolina A&T11-20",2024-11-20,"Morgan St.","North Carolina A&T",83,86,"A",95.3,115.9,104.8,50,18.9,38.5,16.4,20,97.8,109.1,108.6,55.1,17.7,27,59.3,35
"Morgan St.UMBC11-27",2024-11-27,"Morgan St.","UMBC",69,92,"A",86.2,114,87.8,43.2,20.4,29.5,33.3,11.11,100.5,96.4,117,60,16.5,25.7,48.3,53.85
"Morgan St.Xavier12-10",2024-12-10,"Morgan St.","Xavier",58,119,"A",91,138.9,78.6,37.7,13.6,17.4,36.1,20,134.1,92.6,161.2,69.1,8.1,48.5,50,66.67
"Mount St. Mary'sBucknell11-13",2024-11-13,"Mount St. Mary's","Bucknell",93,89,"A",108.2,117.7,108.9,55.9,18.7,28.2,41.2,33.33,105.1,115.5,104.2,52,12.9,24.4,24,25.81
"Mount St. Mary'sGeorgetown11-20",2024-11-20,"Mount St. Mary's","Georgetown",51,79,"A",83.1,106.8,72.6,35.1,18.5,29.5,9,26.32,107.9,81.9,112.4,54.7,18.5,34.3,18.8,30
"Mount St. Mary'sHoward11-30",2024-11-30,"Mount St. Mary's","Howard",79,75,"A",101.9,102.5,108.2,50,17.8,17.9,60,34.78,101.7,116.8,102.7,52.9,21.9,22.6,51.9,31.82
"Mount St. Mary'sLIU12-18",2024-12-18,"Mount St. Mary's","LIU",80,72,"A",108.6,111.1,111.4,39.5,16.7,45.7,66.1,31.03,99.7,119.8,100.2,49,25.1,34.4,65.3,33.33
"Mount St. Mary'sMarist12-6",2024-12-06,"Mount St. Mary's","Marist",50,53,"A",78.4,85.6,78,39.1,20.3,28.6,20,17.65,81.4,84.8,82.7,47.2,26.5,24.2,7.4,30.43
"Mount St. Mary'sMaryland11-8",2024-11-08,"Mount St. Mary's","Maryland",52,86,"A",88.6,107.7,73.9,47.6,35.5,20.7,47.6,46.15,117.2,83.7,122.2,50,8.5,35.7,46.2,39.13
"Mount St. Mary'sMiami FL12-21",2024-12-21,"Mount St. Mary's","Miami FL",78,74,"A",93.7,86.7,100.1,56.7,25.7,28.1,23.3,42.11,95.9,106.2,95,44.2,19.3,31,21.7,20
"Murray St.Indiana St.12-18",2024-12-18,"Murray St.","Indiana St.",74,84,"A",98.2,115,104.8,46.6,15.6,27,44.8,26.09,120.5,103.8,118.9,65.7,22.7,32,45.1,45
"Murray St.Middle Tennessee11-16",2024-11-16,"Murray St.","Middle Tennessee",88,67,"A",130.7,98.1,129.8,71.2,17.7,18.2,30.8,52.63,101.8,127.6,98.8,42.2,10.3,29.3,29.7,17.39
"Murray St.Nebraska12-22",2024-12-22,"Murray St.","Nebraska",49,66,"N",81.8,98.3,74.6,37.3,15.2,17.1,27.3,25.93,104.2,71.6,100.5,54.7,22.8,24,17,35.29
"Murray St.Pittsburgh11-8",2024-11-08,"Murray St.","Pittsburgh",68,83,"A",111,103.6,98.1,49.1,18.8,22.9,38.2,28.57,116.4,102,119.7,58.5,13,28.1,62.3,42.11
"Murray St.UT Arlington11-26",2024-11-26,"Murray St.","UT Arlington",79,66,"N",106.8,88.1,110.3,53.6,16.8,28.1,56.4,36.84,92.5,110.5,92.2,44.3,15.4,27.5,32.8,23.53
"Murray St.Western Kentucky12-14",2024-12-14,"Murray St.","Western Kentucky",76,81,"A",100.8,94.3,91.4,43.2,16.8,17.8,39.4,33.33,94.7,94.7,97.5,42.3,16.8,31.9,35.2,24
"N.C. StateKansas12-14",2024-12-14,"N.C. State","Kansas",60,75,"N",110.1,109.9,96.9,42.1,12.9,28.2,31.6,40,125,93,121.1,66,21,34.8,13.2,41.67
"N.C. StatePurdue11-28",2024-11-28,"N.C. State","Purdue",61,71,"N",109.3,105.8,103,47.2,13.5,26.5,28.3,23.53,124.1,98.8,119.9,47.2,10.1,40.6,48.1,31.25
"N.C. StateVirginia12-31",2024-12-31,"N.C. State","Virginia",67,70,"N",128.7,117.5,114.7,51.9,18.8,40.6,27.8,34.78,120.7,113.1,119.8,63.5,12,12.5,25,45
"NJITBucknell11-21",2024-11-21,"NJIT","Bucknell",64,81,"A",92,128.4,91.2,41,20,35.7,32.8,30,108,106,115.5,57.4,15.7,25.8,53.7,43.48
